target_id,account_id,campaign_id,first_target_at,month,recommended_channel,priority,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,timezone,campaign_name,channel,strategy_version,dpd_band,targeting_events,cohort_recovered_amount,cohort_payment_count,recovered_amount,payment_count,recovered
TGT0021059,ACC0020788,CMP0000098,2026-01-07,2026-01,WHATSAPP,7,BRW0010337,15,HIGH,PERSONAL,573720.25,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0010733,ACC0020792,CMP0000116,2026-01-03,2026-01,FIELD,1,BRW0000490,0,MEDIUM,PERSONAL,435928.71,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0011732,ACC0020793,CMP0000076,2026-01-17,2026-01,SMS,6,BRW0008952,180,HIGH,BNPL,66503.14,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0014485,ACC0020796,CMP0000093,2026-01-16,2026-01,WHATSAPP,4,BRW0000922,75,MEDIUM,PERSONAL,178032.19,UTC,60DPD_INTENT,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0042111,ACC0020804,CMP0000088,2026-01-01,2026-01,WHATSAPP,9,BRW0008204,60,NPA,CONSUMER,64600.91,UTC,30DPD_W1,MIXED,v1,31-60,2,139517.67,1.0,139517.67,1.0,True
TGT0000068,ACC0020808,CMP0000032,2026-01-04,2026-01,WHATSAPP,8,BRW0005238,120,NPA,BNPL,104638.19,Asia/Dubai,NPA_RECOVERY,MIXED,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0004858,ACC0020815,CMP0000091,2026-01-17,2026-01,WHATSAPP,9,BRW0007442,1,HIGH,PERSONAL,595771.96,UTC,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015140,ACC0020819,CMP0000005,2026-01-25,2026-01,SMS,5,BRW0005164,120,MEDIUM,AUTO,587120.64,UTC,60DPD_INTENT,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0042642,ACC0020824,CMP0000084,2026-01-28,2026-01,WHATSAPP,8,BRW0005769,60,HIGH,BNPL,344469.55,UTC,BOUNCE,FIELD,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0014574,ACC0020825,CMP0000104,2026-01-26,2026-01,FIELD,4,BRW0005471,15,NPA,CREDIT_CARD,639684.09,UTC,30DPD_W1,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0007223,ACC0020827,CMP0000016,2026-01-24,2026-01,FIELD,6,BRW0001636,5,MEDIUM,BNPL,572049.46,UTC,NPA_RECOVERY,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015242,ACC0020830,CMP0000047,2026-01-24,2026-01,SMS,10,BRW0006211,5,HIGH,BNPL,523322.99,Asia/Kolkata,BOUNCE,WHATSAPP,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0003988,ACC0020831,CMP0000092,2026-01-23,2026-01,SMS,9,BRW0010975,1,HIGH,BNPL,119750.37,UTC,NPA_RECOVERY,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033640,ACC0020835,CMP0000005,2026-01-04,2026-01,SMS,6,BRW0002662,120,MEDIUM,CREDIT_CARD,280397.29,UTC,60DPD_INTENT,WHATSAPP,legacy,91+,2,0.0,0.0,0.0,0.0,False
TGT0012349,ACC0020838,CMP0000014,2026-01-16,2026-01,SMS,1,BRW0003390,30,LOW,PERSONAL,292500.2,UTC,NPA_RECOVERY,SMS,v1,0-30,1,98780.87,1.0,98780.87,1.0,True
TGT0022663,ACC0020847,CMP0000035,2026-01-20,2026-01,FIELD,1,BRW0006268,30,HIGH,BNPL,95860.9,UTC,30DPD_W1,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0006125,ACC0020850,CMP0000088,2026-01-23,2026-01,WHATSAPP,7,BRW0011616,180,LOW,CREDIT_CARD,260671.3,Asia/Dubai,30DPD_W1,MIXED,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0008876,ACC0020851,CMP0000050,2026-01-08,2026-01,WHATSAPP,5,BRW0009930,0,NPA,CONSUMER,112641.33,Asia/Kolkata,NPA_RECOVERY,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0025839,ACC0020859,CMP0000073,2026-01-19,2026-01,WHATSAPP,9,BRW0008042,30,LOW,BNPL,392463.26,Asia/Kolkata,60DPD_INTENT,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033680,ACC0020860,CMP0000069,2026-01-02,2026-01,FIELD,1,BRW0002362,180,HIGH,BNPL,404378.9,Asia/Kolkata,BOUNCE,SMS,v3,91+,2,0.0,0.0,0.0,0.0,False
TGT0043558,ACC0020864,CMP0000031,2026-01-04,2026-01,WHATSAPP,3,BRW0008540,180,LOW,PERSONAL,469293.68,Asia/Dubai,30DPD_W1,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0007868,ACC0020866,CMP0000069,2026-01-14,2026-01,VOICE,4,BRW0001810,90,LOW,PERSONAL,55542.65,UTC,BOUNCE,SMS,v3,61-90,2,0.0,0.0,0.0,0.0,False
TGT0005865,ACC0020868,CMP0000009,2026-01-23,2026-01,WHATSAPP,5,BRW0003863,1,LOW,BNPL,287723.49,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0003653,ACC0020880,CMP0000029,2026-01-19,2026-01,SMS,9,BRW0003803,1,HIGH,BNPL,163131.78,Asia/Kolkata,60DPD_INTENT,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018871,ACC0020884,CMP0000034,2026-01-18,2026-01,FIELD,9,BRW0006820,60,LOW,BNPL,139421.77,UTC,DIGITAL_FOLLOWUP,VOICE,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0036430,ACC0020891,CMP0000047,2026-01-20,2026-01,SMS,9,BRW0008610,120,NPA,AUTO,50549.83,UTC,BOUNCE,WHATSAPP,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0015974,ACC0020893,CMP0000086,2026-01-30,2026-01,SMS,3,BRW0002054,30,HIGH,CREDIT_CARD,407897.88,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0003723,ACC0020904,CMP0000032,2026-01-15,2026-01,SMS,6,BRW0006678,90,MEDIUM,PERSONAL,627810.64,Asia/Dubai,NPA_RECOVERY,MIXED,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0039748,ACC0020906,CMP0000056,2026-01-11,2026-01,VOICE,2,BRW0002389,45,MEDIUM,CREDIT_CARD,621499.55,UTC,60DPD_INTENT,WHATSAPP,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0012431,ACC0020908,CMP0000094,2026-01-28,2026-01,SMS,4,BRW0007601,90,LOW,CONSUMER,564266.85,UTC,60DPD_INTENT,WHATSAPP,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0025070,ACC0020912,CMP0000023,2026-01-14,2026-01,VOICE,3,BRW0003692,120,LOW,BNPL,646015.54,UTC,BOUNCE,VOICE,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0043138,ACC0020928,CMP0000107,2026-01-25,2026-01,VOICE,7,BRW0009779,15,LOW,CONSUMER,121186.11,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0024543,ACC0020944,CMP0000093,2026-01-06,2026-01,FIELD,2,BRW0002077,15,LOW,CONSUMER,151306.88,Asia/Dubai,60DPD_INTENT,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0043410,ACC0020952,CMP0000045,2026-01-05,2026-01,WHATSAPP,4,BRW0004738,1,MEDIUM,AUTO,274926.79,Asia/Dubai,30DPD_W1,VOICE,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0018754,ACC0020957,CMP0000035,2026-01-11,2026-01,VOICE,10,BRW0006409,75,LOW,CONSUMER,673385.05,Asia/Kolkata,30DPD_W1,MIXED,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0034481,ACC0020968,CMP0000076,2026-01-31,2026-01,FIELD,6,BRW0011496,180,NPA,PERSONAL,342379.41,UTC,DIGITAL_FOLLOWUP,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0015446,ACC0020969,CMP0000097,2026-01-05,2026-01,SMS,6,BRW0004895,0,NPA,PERSONAL,463911.61,Asia/Kolkata,NPA_RECOVERY,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033162,ACC0020971,CMP0000010,2026-01-04,2026-01,SMS,9,BRW0007559,60,MEDIUM,CONSUMER,637603.55,Asia/Dubai,30DPD_W1,FIELD,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0031359,ACC0020977,CMP0000023,2026-01-06,2026-01,SMS,9,BRW0008551,120,LOW,BNPL,464089.77,Asia/Kolkata,BOUNCE,VOICE,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0042297,ACC0020978,CMP0000045,2026-01-12,2026-01,VOICE,5,BRW0004821,30,MEDIUM,PERSONAL,585807.48,UTC,30DPD_W1,VOICE,v2,0-30,2,0.0,0.0,0.0,0.0,False
TGT0036581,ACC0020981,CMP0000041,2026-01-17,2026-01,VOICE,9,BRW0001280,0,MEDIUM,AUTO,499308.25,Asia/Kolkata,30DPD_W1,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0013428,ACC0020983,CMP0000084,2026-01-11,2026-01,SMS,4,BRW0003108,45,MEDIUM,CONSUMER,173393.03,Asia/Dubai,BOUNCE,FIELD,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0014490,ACC0020992,CMP0000058,2026-01-19,2026-01,WHATSAPP,6,BRW0007188,60,NPA,AUTO,561479.81,Asia/Kolkata,BOUNCE,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0010244,ACC0020996,CMP0000034,2026-01-05,2026-01,SMS,1,BRW0009939,60,NPA,BNPL,57099.29,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0017578,ACC0020999,CMP0000026,2026-01-26,2026-01,FIELD,2,BRW0002278,5,MEDIUM,CREDIT_CARD,200304.25,Asia/Dubai,30DPD_W1,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0002058,ACC0021006,CMP0000109,2026-01-05,2026-01,SMS,10,BRW0011580,90,LOW,BNPL,405355.67,Asia/Kolkata,NPA_RECOVERY,MIXED,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0032842,ACC0021008,CMP0000001,2026-01-14,2026-01,WHATSAPP,10,BRW0002883,0,NPA,CONSUMER,605952.08,Asia/Dubai,DIGITAL_FOLLOWUP,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0032895,ACC0021010,CMP0000043,2026-01-03,2026-01,WHATSAPP,6,BRW0007209,180,LOW,CONSUMER,495027.47,Asia/Dubai,NPA_RECOVERY,WHATSAPP,legacy,91+,1,31201.78,1.0,31201.78,1.0,True
TGT0028946,ACC0021011,CMP0000115,2026-01-12,2026-01,VOICE,1,BRW0007715,120,LOW,CREDIT_CARD,57637.11,Asia/Dubai,BOUNCE,FIELD,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0016435,ACC0021012,CMP0000040,2026-01-19,2026-01,VOICE,4,BRW0003650,180,HIGH,CONSUMER,57709.62,Asia/Kolkata,DIGITAL_FOLLOWUP,FIELD,v1,91+,2,0.0,0.0,0.0,0.0,False
TGT0028238,ACC0021022,CMP0000025,2026-01-11,2026-01,SMS,4,BRW0001600,120,HIGH,CONSUMER,491976.02,Asia/Kolkata,30DPD_W1,FIELD,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0001041,ACC0021023,CMP0000059,2026-01-23,2026-01,FIELD,7,BRW0009949,90,NPA,CONSUMER,585212.63,UTC,30DPD_W1,MIXED,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0001987,ACC0021033,CMP0000055,2026-01-15,2026-01,VOICE,8,BRW0009799,180,MEDIUM,PERSONAL,469472.39,UTC,BOUNCE,MIXED,v3,91+,2,0.0,0.0,0.0,0.0,False
TGT0043424,ACC0021035,CMP0000009,2026-01-21,2026-01,WHATSAPP,5,BRW0004124,15,LOW,CREDIT_CARD,15891.95,Asia/Dubai,60DPD_INTENT,WHATSAPP,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033960,ACC0021043,CMP0000078,2026-01-28,2026-01,VOICE,2,BRW0005247,120,NPA,PERSONAL,514851.08,UTC,60DPD_INTENT,SMS,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0017417,ACC0021048,CMP0000100,2026-01-25,2026-01,FIELD,6,BRW0004981,120,NPA,PERSONAL,635665.31,UTC,BOUNCE,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0040463,ACC0021051,CMP0000112,2026-01-23,2026-01,SMS,6,BRW0010551,5,HIGH,CONSUMER,86920.63,Asia/Kolkata,60DPD_INTENT,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0044486,ACC0021064,CMP0000115,2026-01-28,2026-01,SMS,4,BRW0008156,30,MEDIUM,AUTO,424367.25,Asia/Kolkata,BOUNCE,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0036099,ACC0021067,CMP0000020,2026-01-23,2026-01,VOICE,9,BRW0003172,45,MEDIUM,AUTO,448898.96,UTC,NPA_RECOVERY,WHATSAPP,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0024176,ACC0021071,CMP0000024,2026-01-06,2026-01,FIELD,5,BRW0007333,0,NPA,AUTO,241282.8,Asia/Kolkata,NPA_RECOVERY,SMS,legacy,0-30,2,0.0,0.0,0.0,0.0,False
TGT0027131,ACC0021074,CMP0000024,2026-01-14,2026-01,WHATSAPP,3,BRW0006409,15,HIGH,BNPL,584422.87,UTC,NPA_RECOVERY,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0013993,ACC0021076,CMP0000114,2026-01-13,2026-01,FIELD,2,BRW0006119,0,HIGH,BNPL,456374.13,Asia/Dubai,60DPD_INTENT,SMS,legacy,0-30,3,0.0,0.0,0.0,0.0,False
TGT0020173,ACC0021078,CMP0000080,2026-01-14,2026-01,WHATSAPP,9,BRW0004120,15,MEDIUM,BNPL,344109.24,UTC,NPA_RECOVERY,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0043211,ACC0021079,CMP0000027,2026-01-07,2026-01,FIELD,10,BRW0000099,120,MEDIUM,PERSONAL,33141.97,Asia/Dubai,BOUNCE,VOICE,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0023639,ACC0021093,CMP0000084,2026-01-20,2026-01,VOICE,3,BRW0004442,90,NPA,BNPL,378486.39,Asia/Kolkata,BOUNCE,FIELD,legacy,61-90,2,0.0,0.0,0.0,0.0,False
TGT0005582,ACC0021098,CMP0000086,2026-01-03,2026-01,VOICE,6,BRW0008174,180,HIGH,BNPL,348670.99,Asia/Dubai,DIGITAL_FOLLOWUP,SMS,v3,91+,2,0.0,0.0,0.0,0.0,False
TGT0015072,ACC0021110,CMP0000095,2026-01-05,2026-01,FIELD,4,BRW0000482,45,LOW,BNPL,624705.63,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0016021,ACC0021123,CMP0000049,2026-01-20,2026-01,WHATSAPP,7,BRW0005855,75,NPA,CONSUMER,357310.72,Asia/Kolkata,60DPD_INTENT,VOICE,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0004690,ACC0021142,CMP0000101,2026-01-18,2026-01,FIELD,6,BRW0005346,90,HIGH,AUTO,191270.28,UTC,BOUNCE,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0012721,ACC0021150,CMP0000059,2026-01-06,2026-01,VOICE,2,BRW0001201,60,NPA,PERSONAL,294981.65,Asia/Kolkata,30DPD_W1,MIXED,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0008373,ACC0021157,CMP0000051,2026-01-15,2026-01,WHATSAPP,10,BRW0005783,60,LOW,BNPL,427719.77,UTC,DIGITAL_FOLLOWUP,WHATSAPP,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0018554,ACC0021174,CMP0000116,2026-01-07,2026-01,WHATSAPP,2,BRW0004969,75,NPA,AUTO,184600.75,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0007038,ACC0021181,CMP0000092,2026-01-01,2026-01,FIELD,7,BRW0002741,30,LOW,BNPL,322395.6,Asia/Kolkata,NPA_RECOVERY,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0038317,ACC0021183,CMP0000073,2026-01-04,2026-01,VOICE,5,BRW0009540,1,NPA,PERSONAL,157440.21,Asia/Kolkata,60DPD_INTENT,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015188,ACC0021187,CMP0000039,2026-01-21,2026-01,VOICE,4,BRW0011099,30,HIGH,CONSUMER,358477.31,Asia/Dubai,DIGITAL_FOLLOWUP,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0016230,ACC0021193,CMP0000115,2026-01-26,2026-01,VOICE,2,BRW0003842,180,LOW,PERSONAL,459254.29,Asia/Kolkata,BOUNCE,FIELD,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0004045,ACC0021194,CMP0000118,2026-01-08,2026-01,VOICE,10,BRW0005706,15,NPA,AUTO,420761.91,Asia/Dubai,30DPD_W1,FIELD,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0044141,ACC0021201,CMP0000080,2026-01-23,2026-01,WHATSAPP,6,BRW0003832,75,MEDIUM,AUTO,561041.59,Asia/Dubai,NPA_RECOVERY,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0044485,ACC0021202,CMP0000057,2026-01-10,2026-01,SMS,2,BRW0005425,30,HIGH,CREDIT_CARD,363992.54,Asia/Kolkata,30DPD_W1,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027644,ACC0021204,CMP0000018,2026-01-03,2026-01,VOICE,1,BRW0003703,0,MEDIUM,BNPL,427040.02,Asia/Kolkata,60DPD_INTENT,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0038300,ACC0021205,CMP0000075,2026-01-01,2026-01,VOICE,8,BRW0006115,120,MEDIUM,CONSUMER,333479.3,UTC,30DPD_W1,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0033970,ACC0021209,CMP0000021,2026-01-13,2026-01,VOICE,2,BRW0002179,5,NPA,BNPL,45474.25,Asia/Kolkata,NPA_RECOVERY,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0004193,ACC0021211,CMP0000005,2026-01-19,2026-01,VOICE,6,BRW0000856,1,LOW,AUTO,1876.44,UTC,60DPD_INTENT,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0031963,ACC0021212,CMP0000079,2026-01-13,2026-01,FIELD,10,BRW0011224,180,LOW,PERSONAL,104488.67,Asia/Kolkata,NPA_RECOVERY,MIXED,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0043810,ACC0021221,CMP0000067,2026-01-10,2026-01,VOICE,8,BRW0005594,180,LOW,CREDIT_CARD,394012.12,UTC,30DPD_W1,MIXED,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0032567,ACC0021224,CMP0000024,2026-01-04,2026-01,FIELD,10,BRW0002176,90,HIGH,PERSONAL,443851.16,UTC,NPA_RECOVERY,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0016846,ACC0021232,CMP0000069,2026-01-02,2026-01,SMS,5,BRW0006516,1,NPA,CONSUMER,545243.02,UTC,BOUNCE,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0043657,ACC0021236,CMP0000001,2026-01-15,2026-01,FIELD,4,BRW0000456,30,NPA,AUTO,155752.58,Asia/Dubai,DIGITAL_FOLLOWUP,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0021100,ACC0021237,CMP0000010,2026-01-07,2026-01,WHATSAPP,1,BRW0008401,90,NPA,BNPL,373719.62,Asia/Dubai,30DPD_W1,FIELD,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0007891,ACC0021242,CMP0000015,2026-01-05,2026-01,SMS,10,BRW0003567,15,HIGH,AUTO,85321.54,Asia/Kolkata,DIGITAL_FOLLOWUP,FIELD,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0001761,ACC0021245,CMP0000031,2026-01-10,2026-01,FIELD,1,BRW0011934,120,MEDIUM,AUTO,352163.29,Asia/Kolkata,30DPD_W1,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0024789,ACC0021246,CMP0000094,2026-01-26,2026-01,SMS,3,BRW0007132,60,HIGH,BNPL,3678.38,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0023827,ACC0021254,CMP0000062,2026-01-08,2026-01,SMS,8,BRW0004844,75,NPA,BNPL,584064.52,Asia/Kolkata,NPA_RECOVERY,SMS,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0024122,ACC0021257,CMP0000058,2026-01-05,2026-01,VOICE,7,BRW0008561,30,LOW,PERSONAL,500192.45,Asia/Dubai,BOUNCE,VOICE,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0043033,ACC0021263,CMP0000057,2026-01-07,2026-01,VOICE,8,BRW0007307,90,HIGH,AUTO,20677.3,Asia/Dubai,30DPD_W1,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0035709,ACC0021277,CMP0000050,2026-01-25,2026-01,SMS,8,BRW0005573,180,HIGH,PERSONAL,103315.34,Asia/Kolkata,NPA_RECOVERY,SMS,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0003919,ACC0021286,CMP0000058,2026-01-17,2026-01,WHATSAPP,6,BRW0005125,90,MEDIUM,CONSUMER,295298.96,UTC,BOUNCE,VOICE,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0001212,ACC0021289,CMP0000007,2026-01-17,2026-01,WHATSAPP,9,BRW0006495,0,NPA,PERSONAL,440977.82,UTC,DIGITAL_FOLLOWUP,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0029736,ACC0021296,CMP0000075,2026-01-05,2026-01,WHATSAPP,2,BRW0007317,120,MEDIUM,AUTO,62803.8,Asia/Dubai,30DPD_W1,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0019142,ACC0021301,CMP0000006,2026-01-06,2026-01,FIELD,8,BRW0004087,120,MEDIUM,PERSONAL,502448.26,Asia/Kolkata,BOUNCE,MIXED,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0014407,ACC0021306,CMP0000032,2026-01-27,2026-01,SMS,7,BRW0005227,30,NPA,CREDIT_CARD,621215.36,Asia/Kolkata,NPA_RECOVERY,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0011112,ACC0021320,CMP0000049,2026-01-01,2026-01,VOICE,8,BRW0010042,1,NPA,BNPL,177031.7,UTC,60DPD_INTENT,VOICE,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0013910,ACC0021326,CMP0000030,2026-01-31,2026-01,VOICE,7,BRW0005626,1,LOW,CREDIT_CARD,688586.13,Asia/Dubai,30DPD_W1,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0019907,ACC0021334,CMP0000018,2026-01-12,2026-01,SMS,3,BRW0009671,120,NPA,BNPL,438601.75,UTC,60DPD_INTENT,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0029867,ACC0021337,CMP0000113,2026-01-10,2026-01,FIELD,7,BRW0002223,75,MEDIUM,CREDIT_CARD,513243.54,Asia/Kolkata,30DPD_W1,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0021223,ACC0021349,CMP0000080,2026-01-19,2026-01,VOICE,9,BRW0000555,5,LOW,CREDIT_CARD,77267.27,Asia/Kolkata,NPA_RECOVERY,WHATSAPP,legacy,0-30,1,94628.76,1.0,0.0,0.0,False
TGT0035683,ACC0021351,CMP0000099,2026-01-11,2026-01,FIELD,2,BRW0008110,30,NPA,CREDIT_CARD,471325.61,UTC,BOUNCE,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0014799,ACC0021352,CMP0000065,2026-01-04,2026-01,VOICE,10,BRW0002455,120,NPA,AUTO,592282.3,Asia/Kolkata,30DPD_W1,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0008582,ACC0021353,CMP0000038,2026-01-03,2026-01,VOICE,2,BRW0008927,45,NPA,PERSONAL,23377.69,Asia/Kolkata,NPA_RECOVERY,FIELD,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0023424,ACC0021358,CMP0000094,2026-01-25,2026-01,SMS,4,BRW0009021,0,MEDIUM,BNPL,418218.92,UTC,60DPD_INTENT,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0006994,ACC0021360,CMP0000026,2026-01-26,2026-01,FIELD,8,BRW0007809,0,HIGH,CONSUMER,163138.17,UTC,30DPD_W1,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040360,ACC0021364,CMP0000106,2026-01-21,2026-01,VOICE,8,BRW0010986,45,HIGH,CREDIT_CARD,311951.96,UTC,NPA_RECOVERY,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0008858,ACC0021370,CMP0000120,2026-01-19,2026-01,VOICE,3,BRW0011857,0,MEDIUM,CREDIT_CARD,547026.3,Asia/Dubai,NPA_RECOVERY,SMS,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027945,ACC0021371,CMP0000010,2026-01-21,2026-01,WHATSAPP,10,BRW0003973,75,NPA,AUTO,428947.99,UTC,30DPD_W1,FIELD,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0035951,ACC0021392,CMP0000102,2026-01-11,2026-01,VOICE,1,BRW0004643,90,LOW,AUTO,116601.82,Asia/Dubai,NPA_RECOVERY,VOICE,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0008543,ACC0021399,CMP0000027,2026-01-10,2026-01,VOICE,6,BRW0011612,90,HIGH,CREDIT_CARD,642131.98,Asia/Kolkata,BOUNCE,VOICE,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0034468,ACC0021402,CMP0000004,2026-01-03,2026-01,VOICE,3,BRW0003807,180,LOW,AUTO,484120.54,Asia/Dubai,BOUNCE,VOICE,legacy,91+,2,0.0,0.0,0.0,0.0,False
TGT0024860,ACC0021415,CMP0000061,2026-01-28,2026-01,VOICE,8,BRW0011399,45,NPA,PERSONAL,657460.16,UTC,30DPD_W1,WHATSAPP,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0015905,ACC0021418,CMP0000023,2026-01-16,2026-01,SMS,3,BRW0003128,75,MEDIUM,PERSONAL,204058.22,UTC,BOUNCE,VOICE,v2,61-90,1,0.0,0.0,0.0,0.0,False
